Williams,"{""type"":""Point"",""coordinates"":[-0.078469097709238,51.5184111924525]}"
Be at One,"{""type"":""Point"",""coordinates"":[-0.078342884411819,51.5188692812044]}"
Grapeshots,"{""type"":""Point"",""coordinates"":[-0.077529010764407,51.5180740093561]}"
Finch's,"{""type"":""Point"",""coordinates"":[-0.087294416555013,51.5217532060247]}"
The Windmill,"{""type"":""Point"",""coordinates"":[-0.086443711980952,51.5232184632096]}"
The Angel,"{""type"":""Point"",""coordinates"":[-0.087366102114686,51.5246504738937]}"
The Princess of Shoreditch,"{""type"":""Point"",""coordinates"":[-0.083693160412507,51.5254346764214]}"
Queen Of Hoxton,"{""type"":""Point"",""coordinates"":[-0.081168535138017,51.5220407835832]}"
The Water Poet,"{""type"":""Point"",""coordinates"":[-0.077951488442528,51.5210654159852]}"
Bohemia Bar,"{""type"":""Point"",""coordinates"":[-0.078026677431809,51.5228641005453]}"
The Griffin,"{""type"":""Point"",""coordinates"":[-0.082004058183777,51.5247590144545]}"
Duke of Wellington,"{""type"":""Point"",""coordinates"":[-0.074589902817825,51.5178679642126]}"
Corbet Place,"{""type"":""Point"",""coordinates"":[-0.073749888195644,51.5206809644953]}"
Loungelover,"{""type"":""Point"",""coordinates"":[-0.074423355164149,51.5241516981865]}"
The Well and Bucket,"{""type"":""Point"",""coordinates"":[-0.071015146976199,51.5253194865179]}"
White Swan and Cuckoo,"{""type"":""Point"",""coordinates"":[-0.057372432756276,51.5048793138949]}"
Thomas Neale,"{""type"":""Point"",""coordinates"":[-0.056615602129406,51.5131286686412]}"
The Dean Swift,"{""type"":""Point"",""coordinates"":[-0.055070410009192,51.5139726076959]}"
Old Salt Quay,"{""type"":""Point"",""coordinates"":[-0.047304474377978,51.5046242827952]}"
The Griff Inn Bar & Kitchen,"{""type"":""Point"",""coordinates"":[-0.061363288237506,51.5173150028609]}"
The Good Samaritan,"{""type"":""Point"",""coordinates"":[-0.06110789720223,51.517331213914]}"
Bar Indo,"{""type"":""Point"",""coordinates"":[-0.065698827293252,51.5177879719374]}"
Urban Bar,"{""type"":""Point"",""coordinates"":[-0.05872529557416,51.519161795992]}"
The Blind Beggar,"{""type"":""Point"",""coordinates"":[-0.056851948880657,51.5200060704453]}"
The Kings Arms,"{""type"":""Point"",""coordinates"":[-0.065813991312676,51.5257027810509]}"
Carpenter's Arms,"{""type"":""Point"",""coordinates"":[-0.055260852849425,51.5229868981404]}"
The Peacock,"{""type"":""Point"",""coordinates"":[-0.046914875039256,51.5158629163033]}"
The Railway,"{""type"":""Point"",""coordinates"":[-0.050164261084973,51.5258336750036]}"
The Half Moon,"{""type"":""Point"",""coordinates"":[-0.045362047239127,51.5222075721457]}"
Filli Bar,"{""type"":""Point"",""coordinates"":[-0.087738453799954,51.5264353799389]}"
The 3 Crowns,"{""type"":""Point"",""coordinates"":[-0.08779352052687,51.5270783783283]}"
The Marie Lloyd,"{""type"":""Point"",""coordinates"":[-0.085711944350508,51.5282192100539]}"
Roadtrip,"{""type"":""Point"",""coordinates"":[-0.08418849146017,51.5265685632279]}"
Taylor Walkers,"{""type"":""Point"",""coordinates"":[-0.083644741218693,51.5276942622303]}"
The George and Vulture,"{""type"":""Point"",""coordinates"":[-0.08370313171216,51.5291477040316]}"
Bluu,"{""type"":""Point"",""coordinates"":[-0.081649582972663,51.5274540014342]}"
Zigfrid,"{""type"":""Point"",""coordinates"":[-0.08167635276813,51.5280277973306]}"
Red Lion,"{""type"":""Point"",""coordinates"":[-0.080193413897105,51.5280803870086]}"
Lion and Lamb,"{""type"":""Point"",""coordinates"":[-0.081446563718452,51.5296021640262]}"
The Macbeth,"{""type"":""Point"",""coordinates"":[-0.08011454181516,51.5300936150437]}"
The Beehive,"{""type"":""Point"",""coordinates"":[-0.086347143087909,51.5317918018049]}"
Howl at the Moon,"{""type"":""Point"",""coordinates"":[-0.079950060286637,51.5330793146368]}"
The Stag's Head,"{""type"":""Point"",""coordinates"":[-0.080754950781208,51.536379405838]}"
The Kings Head,"{""type"":""Point"",""coordinates"":[-0.076970438320741,51.5352733671819]}"
The Birdcage,"{""type"":""Point"",""coordinates"":[-0.070987478865449,51.5283246124538]}"
The Royal Oak,"{""type"":""Point"",""coordinates"":[-0.069281398477849,51.5295266072928]}"
The Marksman,"{""type"":""Point"",""coordinates"":[-0.069425398417893,51.5308780032432]}"
Old King Johns Head,"{""type"":""Point"",""coordinates"":[-0.074511659556578,51.5346171853408]}"
The Acorn,"{""type"":""Point"",""coordinates"":[-0.070238912739192,51.5348736690225]}"
The Rosemary Branch,"{""type"":""Point"",""coordinates"":[-0.086947397360758,51.5375643695378]}"
The De Beauvoir Arms,"{""type"":""Point"",""coordinates"":[-0.085016109331429,51.5416971688247]}"
Dukes Brew & Que,"{""type"":""Point"",""coordinates"":[-0.078565397107696,51.538998499221]}"
The Talbot,"{""type"":""Point"",""coordinates"":[-0.079212992596017,51.5427662896249]}"
The Duke Of Wellington,"{""type"":""Point"",""coordinates"":[-0.080588043801419,51.5462817634174]}"
The Fox,"{""type"":""Point"",""coordinates"":[-0.076281340666293,51.5407065782744]}"
The Duke of Wellington,"{""type"":""Point"",""coordinates"":[-0.07447419980923,51.5401085819004]}"
Prince George,"{""type"":""Point"",""coordinates"":[-0.068206833734985,51.5450304901282]}"
The Victoria,"{""type"":""Point"",""coordinates"":[-0.069907883556994,51.5457107674051]}"
Marquis of Cornwallis,"{""type"":""Point"",""coordinates"":[-0.064421243296177,51.5262822997143]}"
The Star Of Bethnal Green,"{""type"":""Point"",""coordinates"":[-0.062088138840262,51.526867399849]}"
The Sun,"{""type"":""Point"",""coordinates"":[-0.058410436067076,51.5272353121498]}"
Mother Kelly's Beer and Bottle Shop,"{""type"":""Point"",""coordinates"":[-0.056177942922983,51.5283303128948]}"
The Albion,"{""type"":""Point"",""coordinates"":[-0.064457894559769,51.5336877970702]}"
The Dove,"{""type"":""Point"",""coordinates"":[-0.061720188899886,51.5363404038206]}"
Carlton Arms,"{""type"":""Point"",""coordinates"":[-0.047041178168203,51.525938803478]}"
Angel and Crown,"{""type"":""Point"",""coordinates"":[-0.045375881294502,51.5293809702177]}"
Cat and Mutton,"{""type"":""Point"",""coordinates"":[-0.060947907250129,51.5374911727873]}"
Tap Room,"{""type"":""Point"",""coordinates"":[-0.058048235344519,51.5387143811976]}"
The Dolphin,"{""type"":""Point"",""coordinates"":[-0.056058916147837,51.5399519718161]}"
The Prince Arthur,"{""type"":""Point"",""coordinates"":[-0.065633429940568,51.544100979284]}"
Spurstowe Arms,"{""type"":""Point"",""coordinates"":[-0.063206092211348,51.5453735071242]}"
Baxter's Court,"{""type"":""Point"",""coordinates"":[-0.055031962115031,51.5454859647393]}"
Old Ship,"{""type"":""Point"",""coordinates"":[-0.055563315605588,51.5459102620812]}"
The Lauriston,"{""type"":""Point"",""coordinates"":[-0.045168639958456,51.5378374873663]}"
The Globe in Morning Lane,"{""type"":""Point"",""coordinates"":[-0.054167243822538,51.5459785850357]}"
The Gun,"{""type"":""Point"",""coordinates"":[-0.047303845557279,51.5437590141819]}"
The Kenton Arms,"{""type"":""Point"",""coordinates"":[-0.044471457466451,51.5441005882128]}"
The Blacksmiths Arms,"{""type"":""Point"",""coordinates"":[-0.03398560281798,51.5051439050553]}"
The Henry Addington,"{""type"":""Point"",""coordinates"":[-0.022538191489388,51.5043018154258]}"
First Edition,"{""type"":""Point"",""coordinates"":[-0.023308586677049,51.5049422746527]}"
Corney & Barrow,"{""type"":""Point"",""coordinates"":[-0.022493185893654,51.5059519833399]}"
Cat and Canary,"{""type"":""Point"",""coordinates"":[-0.022275434268783,51.5061059147012]}"
Star of the East,"{""type"":""Point"",""coordinates"":[-0.02875372477174,51.5122355163222]}"
Drapers Bar,"{""type"":""Point"",""coordinates"":[-0.04279484182017,51.5230894062115]}"
All Bar One,"{""type"":""Point"",""coordinates"":[-0.020278838718299,51.5041621925537]}"
Slug & Lettuce,"{""type"":""Point"",""coordinates"":[-0.020116962304101,51.5044105722325]}"
Smollenskys Bar,"{""type"":""Point"",""coordinates"":[-0.019269042507421,51.5040788771398]}"
The Fine Line,"{""type"":""Point"",""coordinates"":[-0.021728360260755,51.5060791878258]}"
Davy's,"{""type"":""Point"",""coordinates"":[-0.021295821451451,51.5060321082289]}"
Canteen,"{""type"":""Point"",""coordinates"":[-0.018891929751147,51.5047475768947]}"
The Manor Arms,"{""type"":""Point"",""coordinates"":[-0.019141751231661,51.5107112020936]}"
The Lord Stan,"{""type"":""Point"",""coordinates"":[-0.016335683778657,51.5151586018743]}"
The Beehive,"{""type"":""Point"",""coordinates"":[-0.014190596711708,51.5222709002166]}"
The Galvanisers Union,"{""type"":""Point"",""coordinates"":[-0.010953787079968,51.5233858063861]}"
Young Prince,"{""type"":""Point"",""coordinates"":[-0.034094927788058,51.5319557046582]}"
The Morgan Arms,"{""type"":""Point"",""coordinates"":[-0.030985050105964,51.5278869058747]}"
The Albert,"{""type"":""Point"",""coordinates"":[-0.032074077724902,51.5324541713528]}"
The Trader,"{""type"":""Point"",""coordinates"":[-0.031083325798047,51.5327496723499]}"
Hector & Noble,"{""type"":""Point"",""coordinates"":[-0.043893750907233,51.5383584629017]}"
The Prince Edward,"{""type"":""Point"",""coordinates"":[-0.041861761734555,51.545350099369]}"
The Eagle,"{""type"":""Point"",""coordinates"":[-0.041422036402978,51.5453566915304]}"
The Tiger,"{""type"":""Point"",""coordinates"":[-0.035896409258831,51.5452187028685]}"
Crate Brewery & Pizza,"{""type"":""Point"",""coordinates"":[-0.022047891007316,51.543000268189]}"
The Bow Bells,"{""type"":""Point"",""coordinates"":[-0.019760420967834,51.5279335157898]}"
The Cow,"{""type"":""Point"",""coordinates"":[-0.008418022695956,51.5421369774123]}"
Tap East,"{""type"":""Point"",""coordinates"":[-0.008890536535402,51.5440843866893]}"
Neighbourhood,"{""type"":""Point"",""coordinates"":[-0.008066422093751,51.5468783938023]}"
Lady Mildmay,"{""type"":""Point"",""coordinates"":[-0.084611777622047,51.5506725118179]}"
The Londesborough,"{""type"":""Point"",""coordinates"":[-0.080602955835135,51.5576054003395]}"
Marquis of Lansdowne,"{""type"":""Point"",""coordinates"":[-0.074692041265629,51.5519608870222]}"
The Shacklewell Arms,"{""type"":""Point"",""coordinates"":[-0.071376988372643,51.5523569719748]}"
Yucatan Bar,"{""type"":""Point"",""coordinates"":[-0.074670302035753,51.5559199616252]}"
The Prince,"{""type"":""Point"",""coordinates"":[-0.078392291752446,51.5600736005346]}"
The Lion,"{""type"":""Point"",""coordinates"":[-0.080589391274345,51.5620802757892]}"
The Auld Shillelagh,"{""type"":""Point"",""coordinates"":[-0.079431642536172,51.561993603902]}"
Stoke Newington Tea Rooms,"{""type"":""Point"",""coordinates"":[-0.078903343317581,51.5622554061087]}"
The White Hart,"{""type"":""Point"",""coordinates"":[-0.074323642167612,51.5591875681553]}"
Rochester Castle,"{""type"":""Point"",""coordinates"":[-0.074012016595551,51.5609825127565]}"
Coach & Horses,"{""type"":""Point"",""coordinates"":[-0.073528543309637,51.5617228090355]}"
The Three Crowns,"{""type"":""Point"",""coordinates"":[-0.073734976161928,51.5620452049682]}"
The Jolly Butchers,"{""type"":""Point"",""coordinates"":[-0.073292735547556,51.5625220094519]}"
The Bird Cage,"{""type"":""Point"",""coordinates"":[-0.072736678386686,51.5663649112583]}"
L'entrepot,"{""type"":""Point"",""coordinates"":[-0.061384129152097,51.5487157763012]}"
The Windsor Castle,"{""type"":""Point"",""coordinates"":[-0.053205417647831,51.5528967725116]}"
Biddle Bros,"{""type"":""Point"",""coordinates"":[-0.053009315421308,51.5531579009567]}"
Fitzgerald's,"{""type"":""Point"",""coordinates"":[-0.052141183530735,51.5509065055866]}"
The Royal Sovereign,"{""type"":""Point"",""coordinates"":[-0.063152193294301,51.5627226031446]}"
Anchor & Hope,"{""type"":""Point"",""coordinates"":[-0.052834233772433,51.5681408110729]}"
Woodberry Tavern,"{""type"":""Point"",""coordinates"":[-0.081851614080062,51.5783458646124]}"
Turnpike House,"{""type"":""Point"",""coordinates"":[-0.071950383018496,51.5749285046622]}"
The Fountain,"{""type"":""Point"",""coordinates"":[-0.079505124726413,51.5850459088344]}"
Mannions Prince Arthur,"{""type"":""Point"",""coordinates"":[-0.064238076809745,51.5847586735059]}"
The Adam & Eve,"{""type"":""Point"",""coordinates"":[-0.040388524668599,51.5488538660805]}"
Glyn Arms,"{""type"":""Point"",""coordinates"":[-0.038598721296519,51.5557663103131]}"
Hare and Hounds,"{""type"":""Point"",""coordinates"":[-0.028983334158361,51.5687445811067]}"
The Eagle,"{""type"":""Point"",""coordinates"":[-0.002022017873025,51.5491883075106]}"
Leyton Technical,"{""type"":""Point"",""coordinates"":[-0.00751045476441,51.5587435681289]}"
King Harold,"{""type"":""Point"",""coordinates"":[-0.005066498202434,51.5540849925767]}"
The Antelope,"{""type"":""Point"",""coordinates"":[-0.020684787395193,51.5661146916512]}"
Coach and Horses,"{""type"":""Point"",""coordinates"":[-0.010369882145291,51.5616100006343]}"
Northcote Arms,"{""type"":""Point"",""coordinates"":[-0.001618494647398,51.5601842905398]}"
The Coppermill,"{""type"":""Point"",""coordinates"":[-0.041221442600035,51.5798239817381]}"
The Lord Clyde,"{""type"":""Point"",""coordinates"":[-0.015419761514968,51.5707944805173]}"
The Drum,"{""type"":""Point"",""coordinates"":[-0.013743415363273,51.57487998884]}"
King William IV,"{""type"":""Point"",""coordinates"":[-0.01139207510709,51.5747398007128]}"
Shoe Laces,"{""type"":""Point"",""coordinates"":[-0.009798104466948,51.5736913071034]}"
The Goose,"{""type"":""Point"",""coordinates"":[-0.019139505443451,51.5833766699826]}"
The Victoria,"{""type"":""Point"",""coordinates"":[-0.019925441485527,51.5859318838649]}"
Ye Olde Rose and Crown,"{""type"":""Point"",""coordinates"":[-0.020487876684914,51.5877838747756]}"
The College Arms,"{""type"":""Point"",""coordinates"":[-0.007767552598725,51.5912042863721]}"
Keenan's Bar,"{""type"":""Point"",""coordinates"":[-0.147631289748884,51.5996835750826]}"
The Minstrel Boy,"{""type"":""Point"",""coordinates"":[-0.147054391673422,51.5996526624021]}"
The Maid of Muswell,"{""type"":""Point"",""coordinates"":[-0.137960835883809,51.5988623731379]}"
Three Horseshoes,"{""type"":""Point"",""coordinates"":[-0.174658362713018,51.6273739966989]}"
The Griffin,"{""type"":""Point"",""coordinates"":[-0.174465494421517,51.6302115664146]}"
The Cavalier,"{""type"":""Point"",""coordinates"":[-0.157898853783313,51.6297823679246]}"
Harvester,"{""type"":""Point"",""coordinates"":[-0.132008598811233,51.6161751674503]}"
The Osidge Arms,"{""type"":""Point"",""coordinates"":[-0.143222448165954,51.6318052028113]}"
Bar and Kitchen,"{""type"":""Point"",""coordinates"":[-0.131808454165931,51.5933660144167]}"
Duke of Edinburgh,"{""type"":""Point"",""coordinates"":[-0.112238925195973,51.5948058071764]}"
Jolly Anglers,"{""type"":""Point"",""coordinates"":[-0.110704063701526,51.5970059790578]}"
Goose,"{""type"":""Point"",""coordinates"":[-0.110044610451454,51.5969904660065]}"
Monaghans Tavern,"{""type"":""Point"",""coordinates"":[-0.110973827781347,51.5982202773972]}"
The Lord Nelson,"{""type"":""Point"",""coordinates"":[-0.110627796733904,51.5985830930175]}"
Springfield Park Tavern,"{""type"":""Point"",""coordinates"":[-0.122737446089949,51.6055519160528]}"
The Ranelagh,"{""type"":""Point"",""coordinates"":[-0.127274926421565,51.6087404746841]}"
Skolars,"{""type"":""Point"",""coordinates"":[-0.10533106032415,51.6014896983968]}"
The Westbury,"{""type"":""Point"",""coordinates"":[-0.098388879808475,51.5935000063588]}"
The Occasional Half,"{""type"":""Point"",""coordinates"":[-0.109833506359686,51.610278577211]}"
Ye Olde Cherry Tree,"{""type"":""Point"",""coordinates"":[-0.123464811975501,51.6248270812945]}"
Maze Inn,"{""type"":""Point"",""coordinates"":[-0.128549815472788,51.6326106983531]}"
The New Crown,"{""type"":""Point"",""coordinates"":[-0.130482540806571,51.6333559056007]}"
The White Hart,"{""type"":""Point"",""coordinates"":[-0.127199378106171,51.6331227822251]}"
Fishmonger's Arms,"{""type"":""Point"",""coordinates"":[-0.124782640497304,51.6337368960914]}"
The Woodman,"{""type"":""Point"",""coordinates"":[-0.117328689764265,51.6287291778081]}"
The Alfred Herring,"{""type"":""Point"",""coordinates"":[-0.10680411772705,51.6193596892452]}"
The Fox,"{""type"":""Point"",""coordinates"":[-0.106506326210364,51.6205605061724]}"
The Kings Head,"{""type"":""Point"",""coordinates"":[-0.103299789803699,51.6346572707159]}"
The Railway Tavern,"{""type"":""Point"",""coordinates"":[-0.174649918549347,51.6500970076878]}"
The Builders Arms,"{""type"":""Point"",""coordinates"":[-0.17309807889603,51.6507827915084]}"
The Railway Bell,"{""type"":""Point"",""coordinates"":[-0.172968092674418,51.6504225667915]}"
The Alexandra,"{""type"":""Point"",""coordinates"":[-0.167473098081459,51.6476052688715]}"
The Jester,"{""type"":""Point"",""coordinates"":[-0.160489595062714,51.6532380733619]}"
The Cock Inn,"{""type"":""Point"",""coordinates"":[-0.154480943790295,51.6544689804515]}"
Willow,"{""type"":""Point"",""coordinates"":[-0.110807819116842,51.6382800990556]}"
Oakwood Tavern,"{""type"":""Point"",""coordinates"":[-0.130145942069611,51.6483414786858]}"
The Gryphon,"{""type"":""Point"",""coordinates"":[-0.098797433599692,51.6427536660554]}"
The Jolly Farmers,"{""type"":""Point"",""coordinates"":[-0.107678897150725,51.6548433844807]}"
The Old Wheatsheaf,"{""type"":""Point"",""coordinates"":[-0.089647283947179,51.6537192156601]}"
Robin Hood,"{""type"":""Point"",""coordinates"":[-0.126568760776719,51.6761213129942]}"
Ridgeway,"{""type"":""Point"",""coordinates"":[-0.103930407133151,51.6627003626008]}"
Fallow Buck,"{""type"":""Point"",""coordinates"":[-0.093678922942308,51.6727823949238]}"
The Beehive,"{""type"":""Point"",""coordinates"":[-0.069152580066106,51.592198465236]}"
The Ship,"{""type"":""Point"",""coordinates"":[-0.069730915446022,51.5933359903455]}"
The Elbow Room,"{""type"":""Point"",""coordinates"":[-0.069744210512227,51.59347327497]}"
Pride of Tottenham,"{""type"":""Point"",""coordinates"":[-0.067888919955935,51.5969809796057]}"
The Victoria,"{""type"":""Point"",""coordinates"":[-0.067251295767267,51.5968724996807]}"
The Elmhurst,"{""type"":""Point"",""coordinates"":[-0.075938902879987,51.5983490097554]}"
The Antwerp Arms,"{""type"":""Point"",""coordinates"":[-0.07475079108521,51.601878600595]}"
Bricklayers Arms,"{""type"":""Point"",""coordinates"":[-0.068357391376603,51.6059270029931]}"
The Olive Branch,"{""type"":""Point"",""coordinates"":[-0.059725659474556,51.602548709768]}"
The Bill Nicholson,"{""type"":""Point"",""coordinates"":[-0.061584902618098,51.6056756063769]}"
The Bull,"{""type"":""Point"",""coordinates"":[-0.077193849331902,51.6164793838833]}"
Hyde Arms,"{""type"":""Point"",""coordinates"":[-0.066068034875025,51.6226094626341]}"
The Beehive,"{""type"":""Point"",""coordinates"":[-0.078126300596818,51.63454397426]}"
Stag & Hounds,"{""type"":""Point"",""coordinates"":[-0.078059286276623,51.6354113094065]}"
Golden Fleece,"{""type"":""Point"",""coordinates"":[-0.063634858096459,51.617639615627]}"
Railway Tavern,"{""type"":""Point"",""coordinates"":[-0.057542663502617,51.6248502808364]}"
The King William,"{""type"":""Point"",""coordinates"":[-0.055881229384638,51.6300446161009]}"
The Cock Tavern,"{""type"":""Point"",""coordinates"":[-0.054000696168862,51.6333589722719]}"
Gardeners Arms,"{""type"":""Point"",""coordinates"":[-0.024912348953788,51.6082976838494]}"
The Royston Arms,"{""type"":""Point"",""coordinates"":[-0.018275505803184,51.611126014793]}"
The Hall Tavern,"{""type"":""Point"",""coordinates"":[-0.027714733314127,51.6173592796712]}"
The Artisan,"{""type"":""Point"",""coordinates"":[-0.018419595574757,51.6168084752717]}"
The King's Ford,"{""type"":""Point"",""coordinates"":[-0.017171476319001,51.6166462725602]}"
The Prince Albert,"{""type"":""Point"",""coordinates"":[-0.017294635344454,51.6171145838989]}"
The Obelisk,"{""type"":""Point"",""coordinates"":[-0.017535024514485,51.6181911908077]}"
The Larkshall,"{""type"":""Point"",""coordinates"":[-0.000771652829059,51.616911608675]}"
Greene Man,"{""type"":""Point"",""coordinates"":[-0.015329031671272,51.6251346973326]}"
The Royal Oak,"{""type"":""Point"",""coordinates"":[-0.01117486247139,51.6349910810201]}"
The Kings Head,"{""type"":""Point"",""coordinates"":[-0.001826993624842,51.6318343092955]}"
Bush Hill Park,"{""type"":""Point"",""coordinates"":[-0.068771424891054,51.6415275696072]}"
The Goose at the George,"{""type"":""Point"",""coordinates"":[-0.081486718411652,51.6519526799802]}"
The Stag,"{""type"":""Point"",""coordinates"":[-0.086580345735667,51.6528775894886]}"
King's Head,"{""type"":""Point"",""coordinates"":[-0.082536938810316,51.6526134111749]}"
Crown and Horseshoes,"{""type"":""Point"",""coordinates"":[-0.086934102294553,51.6558720043386]}"
Cricketers Arms,"{""type"":""Point"",""coordinates"":[-0.087414611140029,51.656504980997]}"
The Taps,"{""type"":""Point"",""coordinates"":[-0.08046129151483,51.6530829118235]}"
The Lincoln,"{""type"":""Point"",""coordinates"":[-0.06524922049355,51.6466682674057]}"
The Boundary House,"{""type"":""Point"",""coordinates"":[-0.047377507410577,51.6403328824986]}"
The Picture Palace,"{""type"":""Point"",""coordinates"":[-0.046966707831149,51.6434534972784]}"
The Goat,"{""type"":""Point"",""coordinates"":[-0.047307708313001,51.6465800845931]}"
The Southbury Hotel,"{""type"":""Point"",""coordinates"":[-0.063098923197953,51.649915806085]}"
The White Hart,"{""type"":""Point"",""coordinates"":[-0.046385857168438,51.6474689840201]}"
The Sporting Green,"{""type"":""Point"",""coordinates"":[-0.047094178769966,51.6567817870813]}"
The Moon Under Water,"{""type"":""Point"",""coordinates"":[-0.087703150009288,51.6589228949643]}"
Six Bells,"{""type"":""Point"",""coordinates"":[-0.086758751151093,51.6611961893041]}"
The Wonder,"{""type"":""Point"",""coordinates"":[-0.085412176540198,51.6630787662703]}"
Jolly Butchers,"{""type"":""Point"",""coordinates"":[-0.079922841333529,51.659492469134]}"
The Wheatsheaf,"{""type"":""Point"",""coordinates"":[-0.079259076170093,51.6599598924262]}"
The Old Bell,"{""type"":""Point"",""coordinates"":[-0.078867500537745,51.661064681819]}"
The Hop Poles,"{""type"":""Point"",""coordinates"":[-0.077387795601743,51.663176612442]}"
Rose and Crown,"{""type"":""Point"",""coordinates"":[-0.083776883396987,51.6712069676133]}"
The Black Horse,"{""type"":""Point"",""coordinates"":[-0.04689538159759,51.6582195130895]}"
The Red Lion,"{""type"":""Point"",""coordinates"":[-0.044956457888347,51.6634738829714]}"
The Pied Bull,"{""type"":""Point"",""coordinates"":[-0.059358518017936,51.6781721045487]}"
The White House,"{""type"":""Point"",""coordinates"":[-0.041542949640221,51.668720679314]}"
The Sun and Woolpack,"{""type"":""Point"",""coordinates"":[-0.040820434657204,51.6711494737029]}"
Finley's,"{""type"":""Point"",""coordinates"":[-0.040261502887424,51.6713417883184]}"
Greyhound,"{""type"":""Point"",""coordinates"":[-0.018158545153192,51.6703870039558]}"
The Plough,"{""type"":""Point"",""coordinates"":[-0.10041592824709,51.6832389707237]}"
The King and Tinker,"{""type"":""Point"",""coordinates"":[-0.077097280438859,51.6813610747113]}"
Blacksmith's Arms,"{""type"":""Point"",""coordinates"":[0.07273586990293,51.3187867787713]}"
Kings Arms,"{""type"":""Point"",""coordinates"":[0.029739266469947,51.335198801472]}"
The Greyhound,"{""type"":""Point"",""coordinates"":[0.027889994626059,51.362628996048]}"
Ye Olde Whyte Lyon,"{""type"":""Point"",""coordinates"":[0.054167333654066,51.3658934764773]}"
The Woodman,"{""type"":""Point"",""coordinates"":[0.067621311832796,51.3592458686806]}"
The Change of Horses,"{""type"":""Point"",""coordinates"":[0.069870154315061,51.3595569648375]}"
The Buff,"{""type"":""Point"",""coordinates"":[0.087753276002142,51.3599915759812]}"
The New Inn,"{""type"":""Point"",""coordinates"":[0.011239810666432,51.3759002839533]}"
The George,"{""type"":""Point"",""coordinates"":[0.018590365310268,51.3794335122428]}"
The Two Doves,"{""type"":""Point"",""coordinates"":[0.039539167567464,51.3727501860111]}"
Chatterton Arms,"{""type"":""Point"",""coordinates"":[0.03571090715266,51.3924611993715]}"
The Tigers Head,"{""type"":""Point"",""coordinates"":[0.020533421269819,51.398046401067]}"
The Richmal Crompton,"{""type"":""Point"",""coordinates"":[0.016637697377178,51.3996985645709]}"
Shortlands Tavern,"{""type"":""Point"",""coordinates"":[0.003418089656075,51.4053384158742]}"
The Hop & Rye,"{""type"":""Point"",""coordinates"":[0.01030879670597,51.4109296655093]}"
The Tom Foolery,"{""type"":""Point"",""coordinates"":[0.01367119081443,51.4058801833721]}"
The Swan and Mitre,"{""type"":""Point"",""coordinates"":[0.011643693218172,51.4070877055604]}"
Metropolis,"{""type"":""Point"",""coordinates"":[0.011915703086203,51.4069300777855]}"
BR1,"{""type"":""Point"",""coordinates"":[0.012285090331033,51.4069276682561]}"
Star and Garter Hotel,"{""type"":""Point"",""coordinates"":[0.012565724025792,51.4067807987946]}"
The Partridge,"{""type"":""Point"",""coordinates"":[0.014100855014824,51.4056713895836]}"
TP's,"{""type"":""Point"",""coordinates"":[0.013989374088065,51.4057263059166]}"
The Compass,"{""type"":""Point"",""coordinates"":[0.016093048820416,51.4059389099557]}"
O'Neills,"{""type"":""Point"",""coordinates"":[0.016006091900913,51.4070400754689]}"
The Railway,"{""type"":""Point"",""coordinates"":[0.016469981913633,51.4077625906082]}"
The Crown and Anchor,"{""type"":""Point"",""coordinates"":[0.02100566561468,51.4077763751043]}"
The Anglesey Arms,"{""type"":""Point"",""coordinates"":[0.020865708093415,51.4086951080073]}"
The White Horse,"{""type"":""Point"",""coordinates"":[0.020999646902277,51.4097649972842]}"
Red Lion,"{""type"":""Point"",""coordinates"":[0.021737792571238,51.4099844744608]}"
The Crown,"{""type"":""Point"",""coordinates"":[0.020941975061036,51.4140688998298]}"
Prince Frederick,"{""type"":""Point"",""coordinates"":[0.019849174517905,51.4158922002091]}"
Bricklayers Arms,"{""type"":""Point"",""coordinates"":[0.02433751700348,51.3965242101651]}"
The Lord Homesdale,"{""type"":""Point"",""coordinates"":[0.033866665874363,51.399918482374]}"
Freelands Tavern,"{""type"":""Point"",""coordinates"":[0.024572695944862,51.4102358885584]}"
The Oak,"{""type"":""Point"",""coordinates"":[0.034324806669264,51.4057762909298]}"
The Chequers,"{""type"":""Point"",""coordinates"":[0.047707009456792,51.3896100157569]}"
Crooked Billet,"{""type"":""Point"",""coordinates"":[0.054091066686444,51.3902631847858]}"
The Sovereign of the Seas,"{""type"":""Point"",""coordinates"":[0.07216966177935,51.3892671711585]}"
Daylight Inn,"{""type"":""Point"",""coordinates"":[0.075151799028041,51.3893841063445]}"
The Bickley,"{""type"":""Point"",""coordinates"":[0.0559026092884,51.4073259673442]}"
The Rambler's Rest,"{""type"":""Point"",""coordinates"":[0.062512592812008,51.4087965843873]}"
Imperial Arms,"{""type"":""Point"",""coordinates"":[0.061826010440356,51.4091660103001]}"
The Crown Inn,"{""type"":""Point"",""coordinates"":[0.07287277315223,51.4105322943102]}"
The Bulls Head,"{""type"":""Point"",""coordinates"":[0.076648571954441,51.4110253097535]}"
Rose and Crown,"{""type"":""Point"",""coordinates"":[0.088089156086874,51.3503128167537]}"
The Royal Oak,"{""type"":""Point"",""coordinates"":[0.088769629914594,51.350908478806]}"
Ember Inns at the Queens Head,"{""type"":""Point"",""coordinates"":[0.089914892070318,51.3522519861353]}"
The Chelsfield,"{""type"":""Point"",""coordinates"":[0.106511895765125,51.3568848683095]}"
